,full_name,id,url,stars
81,martinblech/xmltodict,4053456,https://api.github.com/repos/martinblech/xmltodict,4819
82,codecov/codecov-python,22685735,https://api.github.com/repos/codecov/codecov-python,176
83,pytest-dev/pluggy,34739117,https://api.github.com/repos/pytest-dev/pluggy,794
84,pybind/pybind11,38581626,https://api.github.com/repos/pybind/pybind11,11148
85,un33k/python-slugify,6220331,https://api.github.com/repos/un33k/python-slugify,1205
86,abseil/abseil-py,104132246,https://api.github.com/repos/abseil/abseil-py,1909
87,marshmallow-code/marshmallow,14284859,https://api.github.com/repos/marshmallow-code/marshmallow,6129
88,PyCQA/astroid,47649855,https://api.github.com/repos/PyCQA/astroid,402
89,PyCQA/pydocstyle,3316803,https://api.github.com/repos/PyCQA/pydocstyle,905
90,ActiveState/appdirs,802133,https://api.github.com/repos/ActiveState/appdirs,881
91,kislyuk/argcomplete,6762625,https://api.github.com/repos/kislyuk/argcomplete,1086
92,pypa/wheel,98346885,https://api.github.com/repos/pypa/wheel,325
93,simplejson/simplejson,1333666,https://api.github.com/repos/simplejson/simplejson,1496
94,Legrandin/pycryptodome,19378935,https://api.github.com/repos/Legrandin/pycryptodome,2019
95,jpadilla/pyjwt,1408162,https://api.github.com/repos/jpadilla/pyjwt,4249
96,lepture/mistune,16944764,https://api.github.com/repos/lepture/mistune,2073
97,getsentry/responses,14437755,https://api.github.com/repos/getsentry/responses,3595
98,mkdocs/mkdocs,15830664,https://api.github.com/repos/mkdocs/mkdocs,14378
99,pyinvoke/invoke,3587206,https://api.github.com/repos/pyinvoke/invoke,3618
100,huggingface/transformers,155220641,https://api.github.com/repos/huggingface/transformers,65540
101,HypothesisWorks/hypothesis,8685799,https://api.github.com/repos/HypothesisWorks/hypothesis,5972
102,python-babel/babel,11150301,https://api.github.com/repos/python-babel/babel,1071
103,TheKevJames/coveralls-python,8059786,https://api.github.com/repos/TheKevJames/coveralls-python,471
104,statsmodels/statsmodels,1885237,https://api.github.com/repos/statsmodels/statsmodels,7463
105,tox-dev/tox,68465360,https://api.github.com/repos/tox-dev/tox,2832
106,PyCQA/flake8-bugbear,53977862,https://api.github.com/repos/PyCQA/flake8-bugbear,761
107,GrahamDumpleton/wrapt,10357291,https://api.github.com/repos/GrahamDumpleton/wrapt,1689
108,twisted/twisted,1985358,https://api.github.com/repos/twisted/twisted,4633
